0.12 	0.0289
10.10 	0.571933333
20.12 	1.114166667
30.14 	1.659166667
40.07 	2.203333333
50.10 	2.7503
60.12 	3.298166667
70.11 	3.847766667
80.10 	4.3962
90.11 	4.9432
100.10 	5.493933333
110.10 	6.042266667
120.10 	6.5904
130.10 	7.1397
140.10 	7.686866667
150.10 	8.233533333
160.10 	8.783633333
170.11 	9.329766667
180.10 	9.878766667
190.11 	10.42676667
200.10 	10.96996667
210.11 	11.51966667
220.10 	12.0632
230.10 	12.61086667
240.11 	13.15253333
250.11 	13.70376667
260.11 	14.24226667
270.11 	14.78446667
280.11 	15.3244
290.10 	15.85113333
300.11 	16.3724
310.11 	16.87523333
320.11 	17.35423333
330.11 	17.79663333
340.11 	18.2144
350.11 	18.6042
360.10 	18.9779
370.12 	19.33216667
380.12 	19.66806667
390.11 	19.9853
400.11 	20.28653333
410.11 	20.57816667
420.12 	20.84776667
430.12 	21.1021
440.12 	21.3444
450.12 	21.5718
460.12 	21.78166667
470.12 	21.98013333
480.13 	22.16003333
490.12 	22.32586667
500.10 	22.47286667
510.09 	22.61
520.09 	22.736
530.09 	22.85373333
540.09 	22.9641
550.09 	23.06993333
560.10 	23.16966667
570.10 	23.26636667
580.10 	23.3541
590.10 	23.44216667
600.10 	23.52483333
610.10 	23.60863333
620.09 	23.68693333
630.09 	23.76246667
640.09 	23.83603333
650.10 	23.90833333
660.09 	23.97606667
670.09 	24.04613333
680.09 	24.10996667
690.09 	24.17556667
700.09 	24.23926667
710.10 	24.3035
720.09 	24.36306667
730.09 	24.421
740.09 	24.48193333
750.10 	24.54203333
760.10 	24.59763333
770.09 	24.6502
780.10 	24.70196667
790.09 	24.75703333
800.09 	24.80923333
