0	0.000667
10	0.7592
20	1.521733333
30	2.2848
40	3.048133333
50	3.812733333
60	4.577666667
70	5.3412
80	6.104533333
90	6.871733333
100	7.635933333
110	8.3994
120	9.168466667
130	9.930266667
140	10.69526667
150	11.45966667
160	12.22313333
170	12.98846667
180	13.751
190	14.5104
200	15.27473333
210	16.0344
220	16.7962
230	17.553
240	18.32266667
250	19.083
260	19.84086667
270	20.59706667
280	21.35673333
290	22.11613333
300	22.8708
310	23.62826667
320	24.38346667
330	25.13553333
340	25.88906667
350	26.63066667
360	27.369
370	28.09433333
380	28.7952
390	29.46606667
400	30.1082
