0.1	2.02
10.1	162.76
20.11	322.77
30.1	482.92
40.1	643.12
50.1	803.61
60.1	964.06
70.10 	1124.52
80.09 	1285.6
90.10 	1445.78
100.10 	1606.99
110.10 	1766.64
120.10 	1928.02
130.10 	2087.68
140.11 	2248.98
150.10 	2408.51
160.10 	2568.86
170.10 	2730.12
180.1	2889.41
190.1	3050.53
200.1	3209.65
210.11	3370.04
220.1	3530.01
230.1	3689.34
240.11	3849.74
250.1	4009.11
260.11	4168.55
270.1	4328.86
280.11	4487.84
290.1	4646.95
300.1	4806.39
310.1	4965.85
320.1	5124.57
330.11	5283.54
340.1	5442.47
350.12	5600.56
360.11	5759.13
370.12	5917.19
380.12	6074.6
390.12	6231.81
400.11	6386.98
410.11	6540.82
420.1	6691.78
430.12	6837.66
440.11	6980.18
450.11	7119.3
460.12	7253.83
470.1	7386.16
480.11	7516.17
490.12	7642.5
500.09	7765.58
510.09	7887.84
520.09	8007.24
530.09	8123.79
540.09	8238.75
550.09	8350.83
560.1	8461.33
570.1	8569.51
580.1	8675.66
590.09	8778.92
600.09	8881.15
610.09	8980.9
620.1	9078.39
630.1	9172.7
640.1	9265.12
650.1	9354.93
660.1	9440.44
670.1	9522.98
680.1	9601.72
690.1	9676.9
700.11	9749.18
710.1	9819.18
720.1	9887.56
730.1	9954.24
740.1	10019.91
750.1	10084.39
760.1	10147.82
770.1	10210.63
780.11	10272.49
790.1	10333.56
800.11	10394.01
810.11	10453.9
820.11	10512.84
830.1	10571.29
840.1	10629.47
850.11	10686.6
860.11	10743.29
870.11	10799.54
880.11	10855.3
890.1	10910.59
900.1	10965.51
910.11	11019.99
920.11	11074.15
930.12	11127.81
940.1	11181.18
950.11	11234.25
960.1	11286.98
970.1	11339.49
980.09	11391.52
990.12	11443.4
1000.22	11495.47
1010.21	11546.74
1020.23	11597.69
1030.22	11648.48
1040.21	11698.97
1050.22	11749.32
1060.21	11799.33
1070.22	11849.16
1080.21	11898.83
1090.21	11948.26
1100.21	11997.38
1110.22	12046.45
1120.21	12095.16
1130.22	12143.72
1140.22	12192.26
1150.22	12240.53
1160.22	12288.5
1170.22	12336.41
1180.22	12384.22
1190.22	12431.68
1200.21	12479
1210.21	12526.32
1220.22	12573.25
1230.21	12620.14
1240.22	12667.04
1250.22	12713.54
1260.21	12759.94
1270.22	12806.28
1280.22	12852.36
1290.22	12898.4
1300.21	12944.2
