0.064528	62.9
10.051078	268.05
20.057261	483.77
30.048293	701.17
40.045047	924.27
50.058234	1149.06
60.056531	1373.39
70.051605	1598.76
80.056185	1822.95
90.056753	2048.34
100.059205	2274.89
110.058308	2499.89
120.055485	2725.77
130.05439	2952.23
140.059799	3176.99
150.057274	3403.4
160.054147	3631.9
170.054215	3856.6
180.040628	4081.77
190.059447	4308.52
200.062567	4534.72
210.064375	4761.87
220.05114	4984.95
230.061352	5210.37
240.05357	5438.79
250.064498	5664.55
260.057712	5890.06
270.061308	6116.89
280.057889	6343.83
290.057456	6566.51
300.061172	6791.47
310.061109	7017.21
320.061576	7244.45
330.062795	7469.02
340.064263	7691.84
350.066745	7914.26
360.055155	8139.52
370.057625	8363.87
380.064541	8587.01
390.067166	8807.73
400.05306	9031.24
410.065633	9251.15
420.063829	9472.08
430.060828	9692.76
440.066457	9908.62
450.067568	10122.44
460.068238	10330.43
470.068741	10532.8
480.060458	10728.3
490.063846	10919.75
500.038439	11107.26
510.036808	11292.98
520.037812	11470.99
530.038351	11647.94
540.030557	11824.33
550.039452	11994.92
560.035408	12167.86
570.03423	12334.21
580.027491	12500.79
590.036285	12660.8
600.036186	12821.52
610.029507	12975.68
620.033056	13131.78
630.029953	13281.96
640.042746	13429.42
650.033826	13575.09
660.030973	13713.91
670.037168	13849.42
680.039608	13984.82
690.03607	14111.73
700.04099	14235.32
710.037404	14353.54
720.030093	14466.85
730.03242	14573.88
740.038323	14674.66
750.042051	14773.69
760.028595	14867.05
770.039105	14958.75
780.038249	15047.15
790.036839	15134.57
800.042731	15218.67
810.034931	15302.43
820.036876	15384.16
830.023533	15464.04
840.037835	15543.91
850.037074	15621.76
860.03986	15701.56
870.028061	15777.33
880.036056	15850.99
