0	0.001133333
10	0.447733333
20	0.8992
30	1.3496
40	1.805066667
50	2.2544
60	2.705066667
70	3.1588
80	3.609466667
90	4.059533333
100	4.509866667
110	4.959466667
120	5.416
130	5.865666667
140	6.317
150	6.768466667
160	7.218133333
170	7.671266667
180	8.120533333
190	8.570666667
200	9.021
210	9.4686
220	9.9184
230	10.37553333
240	10.82413333
250	11.274
260	11.72466667
270	12.1736
280	12.62533333
290	13.07626667
300	13.52833333
310	13.98013333
320	14.42913333
330	14.87713333
340	15.32613333
350	15.77946667
360	16.228
370	16.67266667
380	17.12486667
390	17.56673333
400	18.02113333
410	18.46646667
420	18.91433333
430	19.3574
440	19.798
450	20.2496
460	20.68706667
470	21.11886667
480	21.5472
490	21.95846667
500	22.35706667
510	22.73326667
520	23.09986667
530	23.45
540	23.78873333
550	24.1132
560	24.43133333
570	24.73906667
580	25.03673333
