0	0.008975
10	0.232075
20	0.455883333
30	0.679658333
40	0.902916667
50	1.127366667
60	1.351883333
70	1.575516667
80	1.800533333
90	2.024333333
100	2.247733333
110	2.472383333
120	2.696408333
130	2.921558333
140	3.145075
150	3.368558333
160	3.593041667
170	3.817783333
180	4.040933333
190	4.26545
200	4.488983333
210	4.712791667
220	4.935758333
230	5.15945
240	5.383108333
250	5.60725
260	5.830566667
270	6.05375
280	6.275916667
290	6.500383333
300	6.722933333
310	6.946541667
320	7.168241667
330	7.390933333
340	7.613033333
350	7.834008333
360	8.0563
370	8.279941667
380	46.76813333
390	8.72175
400	8.942333333
410	9.162725
420	9.380716667
430	9.5959
440	9.802458333
450	10.00605
460	10.1953
470	10.37885833
480	10.554325
490	10.72079167
500	10.883225
510	11.037275
520	11.18519167
530	11.33145
540	11.46921667
550	11.60458333
560	11.73363333
570	11.86011667
580	11.9839
590	12.10236667
600	12.21815833
605	12.27275833
610	12.32868333
